date,PFF
2007-08-07 13:30:00+00:00,14.312141418457031
2007-08-08 13:30:00+00:00,14.452086448669434
2007-08-09 13:30:00+00:00,14.372977256774902
2007-08-10 13:30:00+00:00,14.223906517028809
2007-08-13 13:30:00+00:00,14.193464279174805
2007-08-14 13:30:00+00:00,14.059602737426758
2007-08-15 13:30:00+00:00,13.840533256530762
2007-08-16 13:30:00+00:00,13.685359001159668
2007-08-17 13:30:00+00:00,14.047430992126465
2007-08-20 13:30:00+00:00,14.11132526397705
2007-08-21 13:30:00+00:00,14.233020782470703
2007-08-22 13:30:00+00:00,14.248234748840332
2007-08-23 13:30:00+00:00,14.403400421142578
2007-08-24 13:30:00+00:00,14.42774772644043
2007-08-27 13:30:00+00:00,14.394282341003418
2007-08-28 13:30:00+00:00,14.303008079528809
2007-08-29 13:30:00+00:00,14.348647117614746
2007-08-30 13:30:00+00:00,14.318218231201172
2007-08-31 13:30:00+00:00,14.436871528625488
2007-09-04 13:30:00+00:00,14.430159568786621
2007-09-05 13:30:00+00:00,14.362908363342285
2007-09-06 13:30:00+00:00,14.362908363342285
2007-09-07 13:30:00+00:00,14.329289436340332
2007-09-10 13:30:00+00:00,14.320103645324707
2007-09-11 13:30:00+00:00,14.280385971069336
2007-09-12 13:30:00+00:00,14.234526634216309
2007-09-13 13:30:00+00:00,14.317055702209473
2007-09-14 13:30:00+00:00,14.390412330627441
2007-09-17 13:30:00+00:00,14.414877891540527
2007-09-18 13:30:00+00:00,14.555473327636719
2007-09-19 13:30:00+00:00,14.53101921081543
2007-09-20 13:30:00+00:00,14.414877891540527
2007-09-21 13:30:00+00:00,14.45154857635498
2007-09-24 13:30:00+00:00,14.491287231445312
2007-09-25 13:30:00+00:00,14.38124942779541
2007-09-26 13:30:00+00:00,14.53101921081543
2007-09-27 13:30:00+00:00,14.46071720123291
2007-09-28 13:30:00+00:00,14.399588584899902
2007-10-01 13:30:00+00:00,14.451153755187988
2007-10-02 13:30:00+00:00,14.4112548828125
2007-10-03 13:30:00+00:00,14.589287757873535
2007-10-04 13:30:00+00:00,14.534024238586426
2007-10-05 13:30:00+00:00,14.595417022705078
2007-10-08 13:30:00+00:00,14.570857048034668
2007-10-09 13:30:00+00:00,14.5493803024292
2007-10-10 13:30:00+00:00,14.644527435302734
2007-10-11 13:30:00+00:00,14.696706771850586
2007-10-12 13:30:00+00:00,14.770384788513184
2007-10-15 13:30:00+00:00,14.718199729919434
2007-10-16 13:30:00+00:00,14.659867286682129
2007-10-17 13:30:00+00:00,14.589287757873535
2007-10-18 13:30:00+00:00,14.598495483398438
2007-10-19 13:30:00+00:00,14.491055488586426
2007-10-22 13:30:00+00:00,14.414318084716797
2007-10-23 13:30:00+00:00,14.457287788391113
2007-10-24 13:30:00+00:00,14.463432312011719
2007-10-25 13:30:00+00:00,14.398967742919922
2007-10-26 13:30:00+00:00,14.59234619140625
2007-10-29 13:30:00+00:00,14.619980812072754
2007-10-30 13:30:00+00:00,14.56472396850586
2007-10-31 13:30:00+00:00,14.659867286682129
2007-11-01 13:30:00+00:00,14.390746116638184
2007-11-02 13:30:00+00:00,14.322919845581055
2007-11-05 14:30:00+00:00,14.141037940979004
2007-11-06 14:30:00+00:00,14.144123077392578
2007-11-07 14:30:00+00:00,13.77725887298584
2007-11-08 14:30:00+00:00,13.690939903259277
2007-11-09 14:30:00+00:00,13.583028793334961
2007-11-12 14:30:00+00:00,13.29324722290039
2007-11-13 14:30:00+00:00,13.570695877075195
2007-11-14 14:30:00+00:00,13.660103797912598
2007-11-15 14:30:00+00:00,13.413475036621094
2007-11-16 14:30:00+00:00,13.31790828704834
2007-11-19 14:30:00+00:00,13.055869102478027
2007-11-20 14:30:00+00:00,12.87089729309082
2007-11-21 14:30:00+00:00,12.824646949768066
2007-11-23 14:30:00+00:00,13.000375747680664
2007-11-26 14:30:00+00:00,12.81848430633545
2007-11-27 14:30:00+00:00,12.886312484741211
2007-11-28 14:30:00+00:00,13.046616554260254
2007-11-29 14:30:00+00:00,13.256250381469727
2007-11-30 14:30:00+00:00,13.490554809570312
2007-12-03 14:30:00+00:00,13.480653762817383
2007-12-04 14:30:00+00:00,13.366119384765625
2007-12-05 14:30:00+00:00,13.477546691894531
2007-12-06 14:30:00+00:00,13.635411262512207
2007-12-07 14:30:00+00:00,13.743769645690918
2007-12-10 14:30:00+00:00,13.650898933410645
2007-12-11 14:30:00+00:00,13.616848945617676
2007-12-12 14:30:00+00:00,13.551833152770996
2007-12-13 14:30:00+00:00,13.3692045211792
2007-12-14 14:30:00+00:00,13.347541809082031
2007-12-17 14:30:00+00:00,12.87703800201416
2007-12-18 14:30:00+00:00,12.935843467712402
2007-12-19 14:30:00+00:00,12.858471870422363
2007-12-20 14:30:00+00:00,12.802742958068848
2007-12-21 14:30:00+00:00,12.920361518859863
2007-12-24 14:30:00+00:00,13.010139465332031
2007-12-26 14:30:00+00:00,13.007051467895508
2007-12-27 14:30:00+00:00,12.956624031066895
2007-12-28 14:30:00+00:00,14.179189682006836
2007-12-31 14:30:00+00:00,13.07636547088623
2008-01-02 14:30:00+00:00,13.454468727111816
2008-01-03 14:30:00+00:00,13.564760208129883
2008-01-04 14:30:00+00:00,13.454468727111816
2008-01-07 14:30:00+00:00,13.479686737060547
2008-01-08 14:30:00+00:00,13.470232963562012
2008-01-09 14:30:00+00:00,13.48913288116455
2008-01-10 14:30:00+00:00,13.826281547546387
2008-01-11 14:30:00+00:00,13.920821189880371
2008-01-14 14:30:00+00:00,14.02164077758789
2008-01-15 14:30:00+00:00,14.005897521972656
2008-01-16 14:30:00+00:00,13.977530479431152
2008-01-17 14:30:00+00:00,13.71915054321289
2008-01-18 14:30:00+00:00,13.772722244262695
2008-01-22 14:30:00+00:00,13.744359016418457
2008-01-23 14:30:00+00:00,13.848342895507812
2008-01-24 14:30:00+00:00,13.990145683288574
2008-01-25 14:30:00+00:00,14.103577613830566
2008-01-28 14:30:00+00:00,14.116168022155762
2008-01-29 14:30:00+00:00,14.261122703552246
2008-01-30 14:30:00+00:00,14.29892349243164
2008-01-31 14:30:00+00:00,14.349343299865723
2008-02-01 14:30:00+00:00,14.485618591308594
2008-02-04 14:30:00+00:00,14.393922805786133
2008-02-05 14:30:00+00:00,14.362299919128418
2008-02-06 14:30:00+00:00,14.305392265319824
2008-02-07 14:30:00+00:00,14.321192741394043
2008-02-08 14:30:00+00:00,14.321192741394043
2008-02-11 14:30:00+00:00,14.308551788330078
2008-02-12 14:30:00+00:00,14.34648609161377
2008-02-13 14:30:00+00:00,14.34965705871582
2008-02-14 14:30:00+00:00,14.314884185791016
2008-02-15 14:30:00+00:00,14.318028450012207
2008-02-19 14:30:00+00:00,14.390756607055664
2008-02-20 14:30:00+00:00,14.37811279296875
2008-02-21 14:30:00+00:00,14.387595176696777
2008-02-22 14:30:00+00:00,14.422386169433594
2008-02-25 14:30:00+00:00,14.536219596862793
2008-02-26 14:30:00+00:00,14.42555046081543
2008-02-27 14:30:00+00:00,14.485618591308594
2008-02-28 14:30:00+00:00,14.476143836975098
2008-02-29 14:30:00+00:00,14.333844184875488
2008-03-03 14:30:00+00:00,14.400909423828125
2008-03-04 14:30:00+00:00,14.064009666442871
2008-03-05 14:30:00+00:00,13.755703926086426
2008-03-06 14:30:00+00:00,13.7302827835083
2008-03-07 14:30:00+00:00,13.720759391784668
2008-03-10 13:30:00+00:00,13.2916841506958
2008-03-11 13:30:00+00:00,13.5491304397583
2008-03-12 13:30:00+00:00,13.523689270019531
2008-03-13 13:30:00+00:00,13.510972023010254
2008-03-14 13:30:00+00:00,13.536410331726074
2008-03-17 13:30:00+00:00,12.872140884399414
2008-03-18 13:30:00+00:00,13.062847137451172
2008-03-19 13:30:00+00:00,13.24400520324707
2008-03-20 13:30:00+00:00,13.628581047058105
2008-03-24 13:30:00+00:00,13.679445266723633
2008-03-25 13:30:00+00:00,13.66989803314209
2008-03-26 13:30:00+00:00,13.7302827835083
2008-03-27 13:30:00+00:00,13.66989803314209
2008-03-28 13:30:00+00:00,13.56818675994873
2008-03-31 13:30:00+00:00,13.517337799072266
2008-04-01 13:30:00+00:00,13.781462669372559
2008-04-02 13:30:00+00:00,13.845416069030762
2008-04-03 13:30:00+00:00,13.88377857208252
2008-04-04 13:30:00+00:00,13.947725296020508
2008-04-07 13:30:00+00:00,13.906158447265625
2008-04-08 13:30:00+00:00,13.922138214111328
2008-04-09 13:30:00+00:00,13.95093059539795
2008-04-10 13:30:00+00:00,13.931740760803223
2008-04-11 13:30:00+00:00,13.906158447265625
2008-04-14 13:30:00+00:00,13.781462669372559
2008-04-15 13:30:00+00:00,13.791055679321289
2008-04-16 13:30:00+00:00,14.043648719787598
2008-04-17 13:30:00+00:00,14.040460586547852
2008-04-18 13:30:00+00:00,14.203527450561523
2008-04-21 13:30:00+00:00,14.16835880279541
2008-04-22 13:30:00+00:00,14.17155647277832
2008-04-23 13:30:00+00:00,14.11400318145752
2008-04-24 13:30:00+00:00,14.203527450561523
2008-04-25 13:30:00+00:00,14.299460411071777
2008-04-28 13:30:00+00:00,14.357017517089844
2008-04-29 13:30:00+00:00,14.312238693237305
2008-04-30 13:30:00+00:00,14.37299919128418
2008-05-01 13:30:00+00:00,14.37460994720459
2008-05-02 13:30:00+00:00,14.387455940246582
2008-05-05 13:30:00+00:00,14.393899917602539
2008-05-06 13:30:00+00:00,14.352116584777832
2008-05-07 13:30:00+00:00,14.406761169433594
2008-05-08 13:30:00+00:00,14.483901977539062
2008-05-09 13:30:00+00:00,14.419611930847168
2008-05-12 13:30:00+00:00,14.400323867797852
2008-05-13 13:30:00+00:00,14.406761169433594
2008-05-14 13:30:00+00:00,14.454978942871094
2008-05-15 13:30:00+00:00,14.532113075256348
2008-05-16 13:30:00+00:00,14.644617080688477
2008-05-19 13:30:00+00:00,14.490335464477539
2008-05-20 13:30:00+00:00,14.490335464477539
2008-05-21 13:30:00+00:00,14.329604148864746
2008-05-22 13:30:00+00:00,14.246039390563965
2008-05-23 13:30:00+00:00,14.197820663452148
2008-05-27 13:30:00+00:00,14.168892860412598
2008-05-28 13:30:00+00:00,14.249247550964355
2008-05-29 13:30:00+00:00,14.242822647094727
2008-05-30 13:30:00+00:00,14.319981575012207
2008-06-02 13:30:00+00:00,14.292820930480957
2008-06-03 13:30:00+00:00,14.14413833618164
2008-06-04 13:30:00+00:00,13.904946327209473
2008-06-05 13:30:00+00:00,14.09242057800293
2008-06-06 13:30:00+00:00,14.043939590454102
2008-06-09 13:30:00+00:00,13.963125228881836
2008-06-10 13:30:00+00:00,13.892021179199219
2008-06-11 13:30:00+00:00,13.717477798461914
2008-06-12 13:30:00+00:00,13.736876487731934
2008-06-13 13:30:00+00:00,13.798293113708496
2008-06-16 13:30:00+00:00,13.888794898986816
2008-06-17 13:30:00+00:00,13.872628211975098
2008-06-18 13:30:00+00:00,13.785362243652344
2008-06-19 13:30:00+00:00,13.652841567993164
2008-06-20 13:30:00+00:00,13.55588150024414
2008-06-23 13:30:00+00:00,13.193867683410645
2008-06-24 13:30:00+00:00,13.103363990783691
2008-06-25 13:30:00+00:00,13.319931030273438
2008-06-26 13:30:00+00:00,13.13245677947998
2008-06-27 13:30:00+00:00,12.970839500427246
2008-06-30 13:30:00+00:00,12.964386940002441
2008-07-01 13:30:00+00:00,12.63422679901123
2008-07-02 13:30:00+00:00,12.494500160217285
2008-07-03 13:30:00+00:00,12.5075044631958
2008-07-07 13:30:00+00:00,12.377511978149414
2008-07-08 13:30:00+00:00,12.289776802062988
2008-07-09 13:30:00+00:00,12.37426471710205
2008-07-10 13:30:00+00:00,12.153289794921875
2008-07-11 13:30:00+00:00,11.763341903686523
2008-07-14 13:30:00+00:00,10.924962043762207
2008-07-15 13:30:00+00:00,10.366044998168945
2008-07-16 13:30:00+00:00,11.178427696228027
2008-07-17 13:30:00+00:00,11.763341903686523
2008-07-18 13:30:00+00:00,11.925826072692871
2008-07-21 13:30:00+00:00,12.257281303405762
2008-07-22 13:30:00+00:00,12.293022155761719
2008-07-23 13:30:00+00:00,12.45875072479248
2008-07-24 13:30:00+00:00,12.306029319763184
2008-07-25 13:30:00+00:00,12.299525260925293
2008-07-28 13:30:00+00:00,12.000566482543945
2008-07-29 13:30:00+00:00,12.198785781860352
2008-07-30 13:30:00+00:00,12.309272766113281
2008-07-31 13:30:00+00:00,12.364511489868164
2008-08-01 13:30:00+00:00,12.324651718139648
2008-08-04 13:30:00+00:00,12.193962097167969
2008-08-05 13:30:00+00:00,12.242964744567871
2008-08-06 13:30:00+00:00,12.33119010925293
2008-08-07 13:30:00+00:00,12.269104957580566
2008-08-08 13:30:00+00:00,12.354066848754883
2008-08-11 13:30:00+00:00,12.308314323425293
2008-08-12 13:30:00+00:00,12.171082496643066
2008-08-13 13:30:00+00:00,12.112264633178711
2008-08-14 13:30:00+00:00,12.11880874633789
2008-08-15 13:30:00+00:00,12.158023834228516
2008-08-18 13:30:00+00:00,12.037120819091797
2008-08-19 13:30:00+00:00,11.824740409851074
2008-08-20 13:30:00+00:00,11.831273078918457
2008-08-21 13:30:00+00:00,11.821471214294434
2008-08-22 13:30:00+00:00,11.929296493530273
2008-08-25 13:30:00+00:00,11.873754501342773
2008-08-26 13:30:00+00:00,11.939107894897461
2008-08-27 13:30:00+00:00,12.115525245666504
2008-08-28 13:30:00+00:00,12.269104957580566
2008-08-29 13:30:00+00:00,12.380206108093262
2008-09-02 13:30:00+00:00,12.366735458374023
2008-09-03 13:30:00+00:00,12.333883285522461
2008-09-04 13:30:00+00:00,12.340449333190918
2008-09-05 13:30:00+00:00,12.297754287719727
2008-09-08 13:30:00+00:00,11.969285011291504
2008-09-09 13:30:00+00:00,11.404328346252441
2008-09-10 13:30:00+00:00,11.023303031921387
2008-09-11 13:30:00+00:00,10.816380500793457
2008-09-12 13:30:00+00:00,10.964183807373047
2008-09-15 13:30:00+00:00,10.034629821777344
2008-09-16 13:30:00+00:00,9.479516983032227
2008-09-17 13:30:00+00:00,8.664925575256348
2008-09-18 13:30:00+00:00,9.56491470336914
2008-09-19 13:30:00+00:00,10.527326583862305
2008-09-22 13:30:00+00:00,10.083898544311523
2008-09-23 13:30:00+00:00,9.90981388092041
2008-09-24 13:30:00+00:00,9.899953842163086
2008-09-25 13:30:00+00:00,10.248130798339844
2008-09-26 13:30:00+00:00,9.972222328186035
2008-09-29 13:30:00+00:00,8.835722923278809
2008-09-30 13:30:00+00:00,9.328417778015137
2008-10-01 13:30:00+00:00,9.533665657043457
2008-10-02 13:30:00+00:00,9.26883602142334
2008-10-03 13:30:00+00:00,9.533665657043457
2008-10-06 13:30:00+00:00,9.103326797485352
2008-10-07 13:30:00+00:00,8.176437377929688
2008-10-08 13:30:00+00:00,8.302230834960938
2008-10-09 13:30:00+00:00,7.481277942657471
2008-10-10 13:30:00+00:00,7.2164530754089355
2008-10-13 13:30:00+00:00,8.603466033935547
2008-10-14 13:30:00+00:00,9.335040092468262
2008-10-15 13:30:00+00:00,9.434350967407227
2008-10-16 13:30:00+00:00,9.292001724243164
2008-10-17 13:30:00+00:00,9.335040092468262
2008-10-20 13:30:00+00:00,9.745519638061523
2008-10-21 13:30:00+00:00,9.818349838256836
2008-10-22 13:30:00+00:00,9.695867538452148
2008-10-23 13:30:00+00:00,9.434350967407227
2008-10-24 13:30:00+00:00,9.500558853149414
2008-10-27 13:30:00+00:00,9.252289772033691
2008-10-28 13:30:00+00:00,9.358216285705566
2008-10-29 13:30:00+00:00,9.368151664733887
2008-10-30 13:30:00+00:00,9.699190139770508
2008-10-31 13:30:00+00:00,9.732279777526855
2008-11-03 14:30:00+00:00,9.833852767944336
2008-11-04 14:30:00+00:00,10.023666381835938
2008-11-05 14:30:00+00:00,9.687328338623047
2008-11-06 14:30:00+00:00,9.810539245605469
2008-11-07 14:30:00+00:00,9.857157707214355
2008-11-10 14:30:00+00:00,9.773909568786621
2008-11-11 14:30:00+00:00,9.883806228637695
2008-11-12 14:30:00+00:00,9.490846633911133
2008-11-13 14:30:00+00:00,9.374287605285645
2008-11-14 14:30:00+00:00,9.414253234863281
2008-11-17 14:30:00+00:00,9.291037559509277
2008-11-18 14:30:00+00:00,8.791521072387695
2008-11-19 14:30:00+00:00,7.805803298950195
2008-11-20 14:30:00+00:00,6.999914646148682
2008-11-21 14:30:00+00:00,7.229691505432129
2008-11-24 14:30:00+00:00,8.188762664794922
2008-11-25 14:30:00+00:00,8.67829704284668
2008-11-26 14:30:00+00:00,8.871444702148438
2008-11-28 14:30:00+00:00,8.971348762512207
2008-12-01 14:30:00+00:00,8.642679214477539
2008-12-02 14:30:00+00:00,8.790243148803711
2008-12-03 14:30:00+00:00,8.853965759277344
2008-12-04 14:30:00+00:00,8.773468017578125
2008-12-05 14:30:00+00:00,8.817071914672852
2008-12-08 14:30:00+00:00,8.991459846496582
2008-12-09 14:30:00+00:00,8.99482536315918
2008-12-10 14:30:00+00:00,8.95122241973877
2008-12-11 14:30:00+00:00,8.894211769104004
2008-12-12 14:30:00+00:00,8.793600082397461
2008-12-15 14:30:00+00:00,8.823781967163086
2008-12-16 14:30:00+00:00,9.045127868652344
2008-12-17 14:30:00+00:00,9.286602020263672
2008-12-18 14:30:00+00:00,9.33355712890625
2008-12-19 14:30:00+00:00,9.370454788208008
2008-12-22 14:30:00+00:00,9.407341003417969
2008-12-23 14:30:00+00:00,9.380507469177246
2008-12-24 14:30:00+00:00,9.326850891113281
2008-12-26 14:30:00+00:00,9.430808067321777
2008-12-29 14:30:00+00:00,9.517646789550781
2008-12-30 14:30:00+00:00,9.749204635620117
2008-12-31 14:30:00+00:00,9.946703910827637
2009-01-02 14:30:00+00:00,10.328100204467773
2009-01-05 14:30:00+00:00,10.70607852935791
2009-01-06 14:30:00+00:00,10.992120742797852
2009-01-07 14:30:00+00:00,10.644783020019531
2009-01-08 14:30:00+00:00,10.576675415039062
2009-01-09 14:30:00+00:00,10.63797664642334
2009-01-12 14:30:00+00:00,10.488141059875488
2009-01-13 14:30:00+00:00,10.341721534729004
2009-01-14 14:30:00+00:00,9.943305015563965
2009-01-15 14:30:00+00:00,9.531271934509277
2009-01-16 14:30:00+00:00,9.432518005371094
2009-01-20 14:30:00+00:00,8.410941123962402
2009-01-21 14:30:00+00:00,8.59482479095459
2009-01-22 14:30:00+00:00,8.009126663208008
2009-01-23 14:30:00+00:00,8.070418357849121
2009-01-26 14:30:00+00:00,8.462027549743652
2009-01-27 14:30:00+00:00,8.540340423583984
2009-01-28 14:30:00+00:00,9.207770347595215
2009-01-29 14:30:00+00:00,8.9013032913208
2009-01-30 14:30:00+00:00,8.7855224609375
2009-02-02 14:30:00+00:00,8.534860610961914
2009-02-03 14:30:00+00:00,8.260537147521973
2009-02-04 14:30:00+00:00,7.886778354644775
2009-02-05 14:30:00+00:00,8.119949340820312
2009-02-06 14:30:00+00:00,8.298258781433105
2009-02-09 14:30:00+00:00,8.579438209533691
2009-02-10 14:30:00+00:00,8.373690605163574
2009-02-11 14:30:00+00:00,8.339406967163086
2009-02-12 14:30:00+00:00,8.18852710723877
2009-02-13 14:30:00+00:00,8.058223724365234
2009-02-17 14:30:00+00:00,7.403275012969971
2009-02-18 14:30:00+00:00,6.789485931396484
2009-02-19 14:30:00+00:00,6.0385260581970215
2009-02-20 14:30:00+00:00,6.275129318237305
2009-02-23 14:30:00+00:00,6.035096168518066
2009-02-24 14:30:00+00:00,6.597454071044922
2009-02-25 14:30:00+00:00,6.772341728210449
2009-02-26 14:30:00+00:00,7.022655487060547
2009-02-27 14:30:00+00:00,6.552877426147461
2009-03-02 14:30:00+00:00,5.806435585021973
2009-03-03 14:30:00+00:00,5.744000434875488
2009-03-04 14:30:00+00:00,6.028425216674805
2009-03-05 14:30:00+00:00,5.400613307952881
2009-03-06 14:30:00+00:00,5.220238208770752
2009-03-09 13:30:00+00:00,5.282679557800293
2009-03-10 13:30:00+00:00,6.1498284339904785
2009-03-11 13:30:00+00:00,6.3648810386657715
2009-03-12 13:30:00+00:00,6.833136558532715
2009-03-13 13:30:00+00:00,7.179997444152832
2009-03-16 13:30:00+00:00,7.4193315505981445
2009-03-17 13:30:00+00:00,7.547673225402832
2009-03-18 13:30:00+00:00,7.7280354499816895
2009-03-19 13:30:00+00:00,7.873715400695801
2009-03-20 13:30:00+00:00,7.617044925689697
2009-03-23 13:30:00+00:00,8.185896873474121
2009-03-24 13:30:00+00:00,8.289955139160156
2009-03-25 13:30:00+00:00,7.9049458503723145
2009-03-26 13:30:00+00:00,7.939621925354004
2009-03-27 13:30:00+00:00,7.991654396057129
2009-03-30 13:30:00+00:00,7.5650129318237305
2009-03-31 13:30:00+00:00,7.9049458503723145
2009-04-01 13:30:00+00:00,8.038207054138184
2009-04-02 13:30:00+00:00,8.311759948730469
2009-04-03 13:30:00+00:00,8.311759948730469
2009-04-06 13:30:00+00:00,8.329294204711914
2009-04-07 13:30:00+00:00,8.290722846984863
2009-04-08 13:30:00+00:00,8.294220924377441
2009-04-09 13:30:00+00:00,8.785212516784668
2009-04-13 13:30:00+00:00,8.978103637695312
2009-04-14 13:30:00+00:00,8.988624572753906
2009-04-15 13:30:00+00:00,9.023696899414062
2009-04-16 13:30:00+00:00,9.230610847473145
2009-04-17 13:30:00+00:00,9.293739318847656
2009-04-20 13:30:00+00:00,8.571287155151367
2009-04-21 13:30:00+00:00,8.655450820922852
2009-04-22 13:30:00+00:00,8.67298698425293
2009-04-23 13:30:00+00:00,8.91496753692627
2009-04-24 13:30:00+00:00,9.083314895629883
2009-04-27 13:30:00+00:00,9.072790145874023
2009-04-28 13:30:00+00:00,9.013175010681152
2009-04-29 13:30:00+00:00,9.241130828857422
2009-04-30 13:30:00+00:00,9.363874435424805
2009-05-01 13:30:00+00:00,9.351472854614258
2009-05-04 13:30:00+00:00,9.744813919067383
2009-05-05 13:30:00+00:00,9.748357772827148
2009-05-06 13:30:00+00:00,10.099172592163086
2009-05-07 13:30:00+00:00,9.99640941619873
2009-05-08 13:30:00+00:00,10.485419273376465
2009-05-11 13:30:00+00:00,10.524402618408203
2009-05-12 13:30:00+00:00,10.41455364227295
2009-05-13 13:30:00+00:00,9.999950408935547
2009-05-14 13:30:00+00:00,10.180672645568848
2009-05-15 13:30:00+00:00,10.19485092163086
2009-05-18 13:30:00+00:00,10.542121887207031
2009-05-19 13:30:00+00:00,10.722830772399902
2009-05-20 13:30:00+00:00,10.839783668518066
2009-05-21 13:30:00+00:00,10.843323707580566
2009-05-22 13:30:00+00:00,10.69094467163086
2009-05-26 13:30:00+00:00,10.903560638427734
2009-05-27 13:30:00+00:00,10.853947639465332
2009-05-28 13:30:00+00:00,11.038219451904297
2009-05-29 13:30:00+00:00,11.155152320861816
2009-06-01 13:30:00+00:00,11.34925365447998
2009-06-02 13:30:00+00:00,11.4493408203125
2009-06-03 13:30:00+00:00,11.384997367858887
2009-06-04 13:30:00+00:00,11.502962112426758
2009-06-05 13:30:00+00:00,11.592324256896973
2009-06-08 13:30:00+00:00,11.624491691589355
2009-06-09 13:30:00+00:00,11.713855743408203
2009-06-10 13:30:00+00:00,11.885436058044434
2009-06-11 13:30:00+00:00,11.921182632446289
2009-06-12 13:30:00+00:00,11.899733543395996
2009-06-15 13:30:00+00:00,11.767480850219727
2009-06-16 13:30:00+00:00,11.538713455200195
2009-06-17 13:30:00+00:00,11.206269264221191
