date,SLV
2018-01-26 14:30:00+00:00,16.40999984741211
2018-01-29 14:30:00+00:00,16.209999084472656
2018-01-30 14:30:00+00:00,16.149999618530273
2018-01-31 14:30:00+00:00,16.350000381469727
2018-02-01 14:30:00+00:00,16.25
2018-02-02 14:30:00+00:00,15.65999984741211
2018-02-05 14:30:00+00:00,15.739999771118164
2018-02-06 14:30:00+00:00,15.649999618530272
2018-02-07 14:30:00+00:00,15.40999984741211
2018-02-08 14:30:00+00:00,15.460000038146973
2018-02-09 14:30:00+00:00,15.390000343322754
2018-02-12 14:30:00+00:00,15.56999969482422
2018-02-13 14:30:00+00:00,15.619999885559082
2018-02-14 14:30:00+00:00,15.90999984741211
2018-02-15 14:30:00+00:00,15.90999984741211
2018-02-16 14:30:00+00:00,15.729999542236328
2018-02-20 14:30:00+00:00,15.539999961853027
2018-02-21 14:30:00+00:00,15.539999961853027
2018-02-22 14:30:00+00:00,15.65999984741211
2018-02-23 14:30:00+00:00,15.59000015258789
2018-02-26 14:30:00+00:00,15.68000030517578
2018-02-27 14:30:00+00:00,15.479999542236328
2018-02-28 14:30:00+00:00,15.460000038146973
2018-03-01 14:30:00+00:00,15.539999961853027
2018-03-02 14:30:00+00:00,15.5600004196167
2018-03-05 14:30:00+00:00,15.489999771118164
2018-03-06 14:30:00+00:00,15.779999732971191
2018-03-07 14:30:00+00:00,15.529999732971191
2018-03-08 14:30:00+00:00,15.550000190734863
2018-03-09 14:30:00+00:00,15.630000114440918
2018-03-12 13:30:00+00:00,15.609999656677246
2018-03-13 13:30:00+00:00,15.609999656677246
2018-03-14 13:30:00+00:00,15.609999656677246
2018-03-15 13:30:00+00:00,15.449999809265137
2018-03-16 13:30:00+00:00,15.390000343322754
2018-03-19 13:30:00+00:00,15.390000343322754
2018-03-20 13:30:00+00:00,15.279999732971191
2018-03-21 13:30:00+00:00,15.649999618530272
2018-03-22 13:30:00+00:00,15.4399995803833
2018-03-23 13:30:00+00:00,15.579999923706056
2018-03-26 13:30:00+00:00,15.720000267028809
2018-03-27 13:30:00+00:00,15.56999969482422
2018-03-28 13:30:00+00:00,15.359999656677246
2018-03-29 13:30:00+00:00,15.40999984741211
2018-04-02 13:30:00+00:00,15.649999618530272
2018-04-03 13:30:00+00:00,15.460000038146973
2018-04-04 13:30:00+00:00,15.380000114440918
2018-04-05 13:30:00+00:00,15.449999809265137
2018-04-06 13:30:00+00:00,15.43000030517578
2018-04-09 13:30:00+00:00,15.5600004196167
2018-04-10 13:30:00+00:00,15.619999885559082
2018-04-11 13:30:00+00:00,15.6899995803833
2018-04-12 13:30:00+00:00,15.520000457763672
2018-04-13 13:30:00+00:00,15.68000030517578
2018-04-16 13:30:00+00:00,15.720000267028809
2018-04-17 13:30:00+00:00,15.800000190734863
2018-04-18 13:30:00+00:00,16.18000030517578
2018-04-19 13:30:00+00:00,16.260000228881836
2018-04-20 13:30:00+00:00,16.1299991607666
2018-04-23 13:30:00+00:00,15.670000076293944
2018-04-24 13:30:00+00:00,15.760000228881836
2018-04-25 13:30:00+00:00,15.609999656677246
2018-04-26 13:30:00+00:00,15.579999923706056
2018-04-27 13:30:00+00:00,15.56999969482422
2018-04-30 13:30:00+00:00,15.380000114440918
2018-05-01 13:30:00+00:00,15.239999771118164
2018-05-02 13:30:00+00:00,15.420000076293944
2018-05-03 13:30:00+00:00,15.460000038146973
2018-05-04 13:30:00+00:00,15.539999961853027
2018-05-07 13:30:00+00:00,15.520000457763672
2018-05-08 13:30:00+00:00,15.510000228881836
2018-05-09 13:30:00+00:00,15.529999732971191
2018-05-10 13:30:00+00:00,15.739999771118164
2018-05-11 13:30:00+00:00,15.699999809265137
2018-05-14 13:30:00+00:00,15.5600004196167
2018-05-15 13:30:00+00:00,15.329999923706056
2018-05-16 13:30:00+00:00,15.40999984741211
2018-05-17 13:30:00+00:00,15.470000267028809
2018-05-18 13:30:00+00:00,15.479999542236328
2018-05-21 13:30:00+00:00,15.539999961853027
2018-05-22 13:30:00+00:00,15.579999923706056
2018-05-23 13:30:00+00:00,15.5
2018-05-24 13:30:00+00:00,15.6899995803833
2018-05-25 13:30:00+00:00,15.529999732971191
2018-05-29 13:30:00+00:00,15.4399995803833
2018-05-30 13:30:00+00:00,15.550000190734863
2018-05-31 13:30:00+00:00,15.460000038146973
2018-06-01 13:30:00+00:00,15.4399995803833
2018-06-04 13:30:00+00:00,15.449999809265137
2018-06-05 13:30:00+00:00,15.520000457763672
2018-06-06 13:30:00+00:00,15.699999809265137
2018-06-07 13:30:00+00:00,15.720000267028809
2018-06-08 13:30:00+00:00,15.779999732971191
2018-06-11 13:30:00+00:00,15.9399995803833
2018-06-12 13:30:00+00:00,15.869999885559082
2018-06-13 13:30:00+00:00,16.079999923706055
2018-06-14 13:30:00+00:00,16.170000076293945
2018-06-15 13:30:00+00:00,15.600000381469728
2018-06-18 13:30:00+00:00,15.510000228881836
2018-06-19 13:30:00+00:00,15.359999656677246
2018-06-20 13:30:00+00:00,15.34000015258789
2018-06-21 13:30:00+00:00,15.359999656677246
2018-06-22 13:30:00+00:00,15.5
2018-06-25 13:30:00+00:00,15.369999885559082
2018-06-26 13:30:00+00:00,15.329999923706056
2018-06-27 13:30:00+00:00,15.119999885559082
2018-06-28 13:30:00+00:00,15.06999969482422
2018-06-29 13:30:00+00:00,15.149999618530272
2018-07-02 13:30:00+00:00,14.90999984741211
2018-07-03 13:30:00+00:00,15.029999732971191
2018-07-05 13:30:00+00:00,15.100000381469728
2018-07-06 13:30:00+00:00,15.079999923706056
2018-07-09 13:30:00+00:00,15.170000076293944
2018-07-10 13:30:00+00:00,15.119999885559082
2018-07-11 13:30:00+00:00,14.859999656677246
2018-07-12 13:30:00+00:00,15.0
2018-07-13 13:30:00+00:00,14.880000114440918
2018-07-16 13:30:00+00:00,14.850000381469728
2018-07-17 13:30:00+00:00,14.670000076293944
2018-07-18 13:30:00+00:00,14.630000114440918
2018-07-19 13:30:00+00:00,14.420000076293944
2018-07-20 13:30:00+00:00,14.59000015258789
2018-07-23 13:30:00+00:00,14.470000267028809
2018-07-24 13:30:00+00:00,14.579999923706056
2018-07-25 13:30:00+00:00,14.68000030517578
2018-07-26 13:30:00+00:00,14.489999771118164
2018-07-27 13:30:00+00:00,14.56999969482422
2018-07-30 13:30:00+00:00,14.579999923706056
2018-07-31 13:30:00+00:00,14.609999656677246
2018-08-01 13:30:00+00:00,14.479999542236328
2018-08-02 13:30:00+00:00,14.43000030517578
2018-08-03 13:30:00+00:00,14.5
2018-08-06 13:30:00+00:00,14.399999618530272
2018-08-07 13:30:00+00:00,14.43000030517578
2018-08-08 13:30:00+00:00,14.5
2018-08-09 13:30:00+00:00,14.520000457763672
2018-08-10 13:30:00+00:00,14.40999984741211
2018-08-13 13:30:00+00:00,14.100000381469728
2018-08-14 13:30:00+00:00,14.170000076293944
2018-08-15 13:30:00+00:00,13.56999969482422
2018-08-16 13:30:00+00:00,13.770000457763672
2018-08-17 13:30:00+00:00,13.920000076293944
2018-08-20 13:30:00+00:00,13.880000114440918
2018-08-21 13:30:00+00:00,13.890000343322754
2018-08-22 13:30:00+00:00,13.880000114440918
2018-08-23 13:30:00+00:00,13.649999618530272
2018-08-24 13:30:00+00:00,13.920000076293944
2018-08-27 13:30:00+00:00,13.989999771118164
2018-08-28 13:30:00+00:00,13.84000015258789
2018-08-29 13:30:00+00:00,13.869999885559082
2018-08-30 13:30:00+00:00,13.699999809265137
2018-08-31 13:30:00+00:00,13.649999618530272
2018-09-04 13:30:00+00:00,13.3100004196167
2018-09-05 13:30:00+00:00,13.350000381469728
2018-09-06 13:30:00+00:00,13.3100004196167
2018-09-07 13:30:00+00:00,13.31999969482422
2018-09-10 13:30:00+00:00,13.3100004196167
2018-09-11 13:30:00+00:00,13.279999732971191
2018-09-12 13:30:00+00:00,13.390000343322754
2018-09-13 13:30:00+00:00,13.350000381469728
2018-09-14 13:30:00+00:00,13.229999542236328
2018-09-17 13:30:00+00:00,13.3100004196167
2018-09-18 13:30:00+00:00,13.3100004196167
2018-09-19 13:30:00+00:00,13.399999618530272
2018-09-20 13:30:00+00:00,13.449999809265137
2018-09-21 13:30:00+00:00,13.4399995803833
2018-09-24 13:30:00+00:00,13.40999984741211
2018-09-25 13:30:00+00:00,13.59000015258789
2018-09-26 13:30:00+00:00,13.489999771118164
2018-09-27 13:30:00+00:00,13.40999984741211
2018-09-28 13:30:00+00:00,13.729999542236328
2018-10-01 13:30:00+00:00,13.619999885559082
2018-10-02 13:30:00+00:00,13.789999961853027
2018-10-03 13:30:00+00:00,13.779999732971191
2018-10-04 13:30:00+00:00,13.710000038146973
2018-10-05 13:30:00+00:00,13.75
2018-10-08 13:30:00+00:00,13.529999732971191
2018-10-09 13:30:00+00:00,13.529999732971191
2018-10-10 13:30:00+00:00,13.449999809265137
2018-10-11 13:30:00+00:00,13.670000076293944
2018-10-12 13:30:00+00:00,13.739999771118164
2018-10-15 13:30:00+00:00,13.800000190734863
2018-10-16 13:30:00+00:00,13.779999732971191
2018-10-17 13:30:00+00:00,13.739999771118164
2018-10-18 13:30:00+00:00,13.699999809265137
2018-10-19 13:30:00+00:00,13.739999771118164
2018-10-22 13:30:00+00:00,13.68000030517578
2018-10-23 13:30:00+00:00,13.829999923706056
2018-10-24 13:30:00+00:00,13.789999961853027
2018-10-25 13:30:00+00:00,13.739999771118164
2018-10-26 13:30:00+00:00,13.8100004196167
2018-10-29 13:30:00+00:00,13.59000015258789
2018-10-30 13:30:00+00:00,13.609999656677246
2018-10-31 13:30:00+00:00,13.40999984741211
2018-11-01 13:30:00+00:00,13.829999923706056
2018-11-02 13:30:00+00:00,13.859999656677246
2018-11-05 14:30:00+00:00,13.760000228881836
2018-11-06 14:30:00+00:00,13.649999618530272
2018-11-07 14:30:00+00:00,13.670000076293944
2018-11-08 14:30:00+00:00,13.5600004196167
2018-11-09 14:30:00+00:00,13.31999969482422
2018-11-12 14:30:00+00:00,13.170000076293944
2018-11-13 14:30:00+00:00,13.149999618530272
2018-11-14 14:30:00+00:00,13.279999732971191
2018-11-15 14:30:00+00:00,13.420000076293944
2018-11-16 14:30:00+00:00,13.529999732971191
2018-11-19 14:30:00+00:00,13.550000190734863
2018-11-20 14:30:00+00:00,13.449999809265137
2018-11-21 14:30:00+00:00,13.600000381469728
2018-11-23 14:30:00+00:00,13.420000076293944
2018-11-26 14:30:00+00:00,13.390000343322754
2018-11-27 14:30:00+00:00,13.289999961853027
2018-11-28 14:30:00+00:00,13.43000030517578
2018-11-29 14:30:00+00:00,13.43000030517578
2018-11-30 14:30:00+00:00,13.31999969482422
2018-12-03 14:30:00+00:00,13.489999771118164
2018-12-04 14:30:00+00:00,13.619999885559082
2018-12-06 14:30:00+00:00,13.600000381469728
2018-12-07 14:30:00+00:00,13.729999542236328
2018-12-10 14:30:00+00:00,13.649999618530272
2018-12-11 14:30:00+00:00,13.65999984741211
2018-12-12 14:30:00+00:00,13.81999969482422
2018-12-13 14:30:00+00:00,13.859999656677246
2018-12-14 14:30:00+00:00,13.699999809265137
2018-12-17 14:30:00+00:00,13.770000457763672
2018-12-18 14:30:00+00:00,13.75
2018-12-19 14:30:00+00:00,13.6899995803833
2018-12-20 14:30:00+00:00,13.850000381469728
2018-12-21 14:30:00+00:00,13.739999771118164
2018-12-24 14:30:00+00:00,13.869999885559082
2018-12-26 14:30:00+00:00,14.109999656677246
2018-12-27 14:30:00+00:00,14.300000190734863
2018-12-28 14:30:00+00:00,14.420000076293944
2018-12-31 14:30:00+00:00,14.520000457763672
2019-01-02 14:30:00+00:00,14.5600004196167
2019-01-03 14:30:00+00:00,14.75
2019-01-04 14:30:00+00:00,14.729999542236328
2019-01-07 14:30:00+00:00,14.670000076293944
2019-01-08 14:30:00+00:00,14.6899995803833
2019-01-09 14:30:00+00:00,14.779999732971191
2019-01-10 14:30:00+00:00,14.600000381469728
2019-01-11 14:30:00+00:00,14.640000343322754
2019-01-14 14:30:00+00:00,14.65999984741211
2019-01-15 14:30:00+00:00,14.600000381469728
2019-01-16 14:30:00+00:00,14.630000114440918
2019-01-17 14:30:00+00:00,14.56999969482422
2019-01-18 14:30:00+00:00,14.369999885559082
2019-01-22 14:30:00+00:00,14.390000343322754
2019-01-23 14:30:00+00:00,14.420000076293944
2019-01-24 14:30:00+00:00,14.359999656677246
2019-01-25 14:30:00+00:00,14.739999771118164
2019-01-28 14:30:00+00:00,14.789999961853027
2019-01-29 14:30:00+00:00,14.880000114440918
2019-01-30 14:30:00+00:00,15.050000190734863
2019-01-31 14:30:00+00:00,15.050000190734863
2019-02-01 14:30:00+00:00,14.920000076293944
2019-02-04 14:30:00+00:00,14.880000114440918
2019-02-05 14:30:00+00:00,14.869999885559082
2019-02-06 14:30:00+00:00,14.68000030517578
2019-02-07 14:30:00+00:00,14.770000457763672
2019-02-08 14:30:00+00:00,14.829999923706056
2019-02-11 14:30:00+00:00,14.720000267028809
2019-02-12 14:30:00+00:00,14.729999542236328
2019-02-13 14:30:00+00:00,14.59000015258789
2019-02-14 14:30:00+00:00,14.649999618530272
2019-02-15 14:30:00+00:00,14.81999969482422
2019-02-19 14:30:00+00:00,15.020000457763672
2019-02-20 14:30:00+00:00,15.06999969482422
2019-02-21 14:30:00+00:00,14.829999923706056
2019-02-22 14:30:00+00:00,14.949999809265137
2019-02-25 14:30:00+00:00,14.899999618530272
2019-02-26 14:30:00+00:00,14.9399995803833
2019-02-27 14:30:00+00:00,14.75
2019-02-28 14:30:00+00:00,14.630000114440918
2019-03-01 14:30:00+00:00,14.199999809265137
2019-03-04 14:30:00+00:00,14.149999618530272
2019-03-05 14:30:00+00:00,14.199999809265137
2019-03-06 14:30:00+00:00,14.149999618530272
2019-03-07 14:30:00+00:00,14.09000015258789
2019-03-08 14:30:00+00:00,14.40999984741211
2019-03-11 13:30:00+00:00,14.369999885559082
2019-03-12 13:30:00+00:00,14.479999542236328
2019-03-13 13:30:00+00:00,14.510000228881836
2019-03-14 13:30:00+00:00,14.239999771118164
2019-03-15 13:30:00+00:00,14.329999923706056
2019-03-18 13:30:00+00:00,14.390000343322754
2019-03-19 13:30:00+00:00,14.399999618530272
2019-03-20 13:30:00+00:00,14.539999961853027
2019-03-21 13:30:00+00:00,14.5
2019-03-22 13:30:00+00:00,14.449999809265137
2019-03-25 13:30:00+00:00,14.5600004196167
2019-03-26 13:30:00+00:00,14.470000267028809
2019-03-27 13:30:00+00:00,14.31999969482422
2019-03-28 13:30:00+00:00,14.06999969482422
2019-03-29 13:30:00+00:00,14.18000030517578
2019-04-01 13:30:00+00:00,14.149999618530272
2019-04-02 13:30:00+00:00,14.15999984741211
2019-04-03 13:30:00+00:00,14.199999809265137
2019-04-04 13:30:00+00:00,14.220000267028809
2019-04-05 13:30:00+00:00,14.170000076293944
2019-04-08 13:30:00+00:00,14.3100004196167
2019-04-09 13:30:00+00:00,14.279999732971191
2019-04-10 13:30:00+00:00,14.279999732971191
2019-04-11 13:30:00+00:00,14.020000457763672
2019-04-12 13:30:00+00:00,14.050000190734863
2019-04-15 13:30:00+00:00,14.0600004196167
2019-04-16 13:30:00+00:00,14.06999969482422
2019-04-17 13:30:00+00:00,14.050000190734863
2019-04-18 13:30:00+00:00,14.0600004196167
2019-04-22 13:30:00+00:00,14.079999923706056
2019-04-23 13:30:00+00:00,13.90999984741211
2019-04-24 13:30:00+00:00,14.0
2019-04-25 13:30:00+00:00,14.0
2019-04-26 13:30:00+00:00,14.100000381469728
2019-04-29 13:30:00+00:00,13.989999771118164
2019-04-30 13:30:00+00:00,14.020000457763672
2019-05-01 13:30:00+00:00,13.75
2019-05-02 13:30:00+00:00,13.710000038146973
2019-05-03 13:30:00+00:00,13.960000038146973
2019-05-06 13:30:00+00:00,13.979999542236328
2019-05-07 13:30:00+00:00,13.979999542236328
2019-05-08 13:30:00+00:00,13.890000343322754
2019-05-09 13:30:00+00:00,13.829999923706056
2019-05-10 13:30:00+00:00,13.84000015258789
2019-05-13 13:30:00+00:00,13.84000015258789
2019-05-14 13:30:00+00:00,13.859999656677246
2019-05-15 13:30:00+00:00,13.850000381469728
2019-05-16 13:30:00+00:00,13.649999618530272
2019-05-17 13:30:00+00:00,13.520000457763672
2019-05-20 13:30:00+00:00,13.550000190734863
2019-05-21 13:30:00+00:00,13.529999732971191
2019-05-22 13:30:00+00:00,13.539999961853027
2019-05-23 13:30:00+00:00,13.68000030517578
2019-05-24 13:30:00+00:00,13.649999618530272
2019-05-28 13:30:00+00:00,13.460000038146973
2019-05-29 13:30:00+00:00,13.520000457763672
2019-05-30 13:30:00+00:00,13.600000381469728
2019-05-31 13:30:00+00:00,13.649999618530272
2019-06-03 13:30:00+00:00,13.869999885559082
2019-06-04 13:30:00+00:00,13.890000343322754
2019-06-05 13:30:00+00:00,13.880000114440918
2019-06-06 13:30:00+00:00,13.920000076293944
2019-06-07 13:30:00+00:00,14.0600004196167
2019-06-10 13:30:00+00:00,13.779999732971191
2019-06-11 13:30:00+00:00,13.8100004196167
2019-06-12 13:30:00+00:00,13.84000015258789
2019-06-13 13:30:00+00:00,13.960000038146973
2019-06-14 13:30:00+00:00,13.90999984741211
2019-06-17 13:30:00+00:00,13.899999618530272
2019-06-18 13:30:00+00:00,14.050000190734863
2019-06-19 13:30:00+00:00,14.170000076293944
2019-06-20 13:30:00+00:00,14.449999809265137
2019-06-21 13:30:00+00:00,14.359999656677246
2019-06-24 13:30:00+00:00,14.460000038146973
2019-06-25 13:30:00+00:00,14.380000114440918
2019-06-26 13:30:00+00:00,14.31999969482422
2019-06-27 13:30:00+00:00,14.279999732971191
2019-06-28 13:30:00+00:00,14.329999923706056
2019-07-01 13:30:00+00:00,14.18000030517578
2019-07-02 13:30:00+00:00,14.289999961853027
2019-07-03 13:30:00+00:00,14.31999969482422
2019-07-05 13:30:00+00:00,14.0600004196167
2019-07-08 13:30:00+00:00,14.050000190734863
2019-07-09 13:30:00+00:00,14.140000343322754
2019-07-10 13:30:00+00:00,14.260000228881836
2019-07-11 13:30:00+00:00,14.170000076293944
2019-07-12 13:30:00+00:00,14.260000228881836
2019-07-15 13:30:00+00:00,14.420000076293944
2019-07-16 13:30:00+00:00,14.539999961853027
2019-07-17 13:30:00+00:00,14.9399995803833
2019-07-18 13:30:00+00:00,15.289999961853027
2019-07-19 13:30:00+00:00,15.170000076293944
2019-07-22 13:30:00+00:00,15.350000381469728
2019-07-23 13:30:00+00:00,15.34000015258789
2019-07-24 13:30:00+00:00,15.520000457763672
2019-07-25 13:30:00+00:00,15.359999656677246
2019-07-26 13:30:00+00:00,15.3100004196167
2019-07-29 13:30:00+00:00,15.399999618530272
2019-07-30 13:30:00+00:00,15.5
2019-07-31 13:30:00+00:00,15.210000038146973
2019-08-01 13:30:00+00:00,15.34000015258789
2019-08-02 13:30:00+00:00,15.1899995803833
2019-08-05 13:30:00+00:00,15.329999923706056
2019-08-06 13:30:00+00:00,15.380000114440918
2019-08-07 13:30:00+00:00,15.970000267028809
2019-08-08 13:30:00+00:00,15.890000343322754
2019-08-09 13:30:00+00:00,15.890000343322754
2019-08-12 13:30:00+00:00,15.979999542236328
2019-08-13 13:30:00+00:00,15.869999885559082
2019-08-14 13:30:00+00:00,16.079999923706055
2019-08-15 13:30:00+00:00,16.1299991607666
2019-08-16 13:30:00+00:00,16.020000457763672
2019-08-19 13:30:00+00:00,15.789999961853027
2019-08-20 13:30:00+00:00,16.049999237060547
2019-08-21 13:30:00+00:00,16.049999237060547
2019-08-22 13:30:00+00:00,15.970000267028809
2019-08-23 13:30:00+00:00,16.350000381469727
2019-08-26 13:30:00+00:00,16.520000457763672
2019-08-27 13:30:00+00:00,17.030000686645508
2019-08-28 13:30:00+00:00,17.170000076293945
2019-08-29 13:30:00+00:00,17.06999969482422
2019-08-30 13:30:00+00:00,17.149999618530273
2019-09-03 13:30:00+00:00,17.889999389648438
2019-09-04 13:30:00+00:00,18.34000015258789
2019-09-05 13:30:00+00:00,17.40999984741211
2019-09-06 13:30:00+00:00,16.8700008392334
2019-09-09 13:30:00+00:00,16.829999923706055
2019-09-10 13:30:00+00:00,16.850000381469727
2019-09-11 13:30:00+00:00,16.950000762939453
2019-09-12 13:30:00+00:00,16.920000076293945
2019-09-13 13:30:00+00:00,16.309999465942383
2019-09-16 13:30:00+00:00,16.739999771118164
2019-09-17 13:30:00+00:00,16.860000610351562
2019-09-18 13:30:00+00:00,16.549999237060547
2019-09-19 13:30:00+00:00,16.6200008392334
2019-09-20 13:30:00+00:00,16.799999237060547
2019-09-23 13:30:00+00:00,17.510000228881836
2019-09-24 13:30:00+00:00,17.440000534057617
2019-09-25 13:30:00+00:00,16.709999084472656
2019-09-26 13:30:00+00:00,16.670000076293945
2019-09-27 13:30:00+00:00,16.360000610351562
2019-09-30 13:30:00+00:00,15.920000076293944
2019-10-01 13:30:00+00:00,16.149999618530273
2019-10-02 13:30:00+00:00,16.43000030517578
2019-10-03 13:30:00+00:00,16.43000030517578
2019-10-04 13:30:00+00:00,16.40999984741211
2019-10-07 13:30:00+00:00,16.299999237060547
2019-10-08 13:30:00+00:00,16.610000610351562
2019-10-09 13:30:00+00:00,16.600000381469727
2019-10-10 13:30:00+00:00,16.3700008392334
2019-10-11 13:30:00+00:00,16.3700008392334
2019-10-14 13:30:00+00:00,16.489999771118164
2019-10-15 13:30:00+00:00,16.270000457763672
2019-10-16 13:30:00+00:00,16.260000228881836
2019-10-17 13:30:00+00:00,16.399999618530273
2019-10-18 13:30:00+00:00,16.40999984741211
2019-10-21 13:30:00+00:00,16.40999984741211
2019-10-22 13:30:00+00:00,16.3700008392334
2019-10-23 13:30:00+00:00,16.389999389648438
