open_time,level
2005-01-21 00:00:00+00:00,100.0
2005-01-24 00:00:00+00:00,98.97
2005-01-25 00:00:00+00:00,98.43
2005-01-26 00:00:00+00:00,98.57
2005-01-27 00:00:00+00:00,98.55
2005-01-28 00:00:00+00:00,99.08
2005-01-31 00:00:00+00:00,99.18
2005-02-01 00:00:00+00:00,99.18
2005-02-02 00:00:00+00:00,99.38
2005-02-03 00:00:00+00:00,99.33
2005-02-04 00:00:00+00:00,99.91
2005-02-07 00:00:00+00:00,99.98
2005-02-08 00:00:00+00:00,100.02
2005-02-09 00:00:00+00:00,100.02
2005-02-10 00:00:00+00:00,100.0
2005-02-11 00:00:00+00:00,100.01
2005-02-14 00:00:00+00:00,100.08
2005-02-15 00:00:00+00:00,100.08
2005-02-16 00:00:00+00:00,100.12
2005-02-17 00:00:00+00:00,100.09
2005-02-18 00:00:00+00:00,99.97
2005-02-22 00:00:00+00:00,99.78
2005-02-23 00:00:00+00:00,100.03
2005-02-24 00:00:00+00:00,99.99
2005-02-25 00:00:00+00:00,100.18
2005-02-28 00:00:00+00:00,99.68
2005-03-01 00:00:00+00:00,99.75
2005-03-02 00:00:00+00:00,99.73
2005-03-03 00:00:00+00:00,99.73
2005-03-04 00:00:00+00:00,100.34
2005-03-07 00:00:00+00:00,100.6
2005-03-08 00:00:00+00:00,100.31
2005-03-09 00:00:00+00:00,99.14
2005-03-10 00:00:00+00:00,99.64
2005-03-11 00:00:00+00:00,99.21
2005-03-14 00:00:00+00:00,99.61
2005-03-15 00:00:00+00:00,99.24
2005-03-16 00:00:00+00:00,99.74
2005-03-17 00:00:00+00:00,100.1
2005-03-18 00:00:00+00:00,99.5
2005-03-21 00:00:00+00:00,99.35
2005-03-22 00:00:00+00:00,99.02
2005-03-23 00:00:00+00:00,99.23
2005-03-24 00:00:00+00:00,99.46
2005-03-28 00:00:00+00:00,99.24
2005-03-29 00:00:00+00:00,99.58
2005-03-30 00:00:00+00:00,99.78
2005-03-31 00:00:00+00:00,100.13
2005-04-01 00:00:00+00:00,100.28
2005-04-04 00:00:00+00:00,100.38
2005-04-05 00:00:00+00:00,100.39
2005-04-06 00:00:00+00:00,100.43
2005-04-07 00:00:00+00:00,100.4
2005-04-08 00:00:00+00:00,100.44
2005-04-11 00:00:00+00:00,100.55
2005-04-12 00:00:00+00:00,100.61
2005-04-13 00:00:00+00:00,100.62
2005-04-14 00:00:00+00:00,100.63
2005-04-15 00:00:00+00:00,100.66
2005-04-18 00:00:00+00:00,100.65
2005-04-19 00:00:00+00:00,101.17
2005-04-20 00:00:00+00:00,101.06
2005-04-21 00:00:00+00:00,100.62
2005-04-22 00:00:00+00:00,101.08
2005-04-25 00:00:00+00:00,101.21
2005-04-26 00:00:00+00:00,101.16
2005-04-27 00:00:00+00:00,101.36
2005-04-28 00:00:00+00:00,101.57
2005-04-29 00:00:00+00:00,101.52
2005-05-02 00:00:00+00:00,101.6
2005-05-03 00:00:00+00:00,101.72
2005-05-04 00:00:00+00:00,101.44
2005-05-05 00:00:00+00:00,101.51
2005-05-06 00:00:00+00:00,101.49
2005-05-09 00:00:00+00:00,101.51
2005-05-10 00:00:00+00:00,101.77
2005-05-11 00:00:00+00:00,101.89
2005-05-12 00:00:00+00:00,102.09
2005-05-13 00:00:00+00:00,102.1
2005-05-16 00:00:00+00:00,102.12
2005-05-17 00:00:00+00:00,102.21
2005-05-18 00:00:00+00:00,102.19
2005-05-19 00:00:00+00:00,102.23
2005-05-20 00:00:00+00:00,102.21
2005-05-23 00:00:00+00:00,102.5
2005-05-24 00:00:00+00:00,102.65
2005-05-25 00:00:00+00:00,102.49
2005-05-26 00:00:00+00:00,102.53
2005-05-27 00:00:00+00:00,102.61
2005-05-31 00:00:00+00:00,102.97
2005-06-01 00:00:00+00:00,103.17
2005-06-02 00:00:00+00:00,103.15
2005-06-03 00:00:00+00:00,103.16
2005-06-06 00:00:00+00:00,103.27
2005-06-07 00:00:00+00:00,103.27
2005-06-08 00:00:00+00:00,103.31
2005-06-09 00:00:00+00:00,103.34
2005-06-10 00:00:00+00:00,103.32
2005-06-13 00:00:00+00:00,103.32
2005-06-14 00:00:00+00:00,103.3
2005-06-15 00:00:00+00:00,103.36
2005-06-16 00:00:00+00:00,103.42
2005-06-17 00:00:00+00:00,103.4
2005-06-20 00:00:00+00:00,103.4
2005-06-21 00:00:00+00:00,103.82
2005-06-22 00:00:00+00:00,104.18
2005-06-23 00:00:00+00:00,104.19
2005-06-24 00:00:00+00:00,104.39
2005-06-27 00:00:00+00:00,104.42
2005-06-28 00:00:00+00:00,104.23
2005-06-29 00:00:00+00:00,104.24
2005-06-30 00:00:00+00:00,104.52
2005-07-01 00:00:00+00:00,104.34
2005-07-05 00:00:00+00:00,104.1
2005-07-06 00:00:00+00:00,104.35
2005-07-07 00:00:00+00:00,104.36
2005-07-08 00:00:00+00:00,104.48
2005-07-11 00:00:00+00:00,104.5
2005-07-12 00:00:00+00:00,104.45
2005-07-13 00:00:00+00:00,104.46
2005-07-14 00:00:00+00:00,104.47
2005-07-15 00:00:00+00:00,104.75
2005-07-18 00:00:00+00:00,104.47
2005-07-19 00:00:00+00:00,104.67
2005-07-20 00:00:00+00:00,104.98
2005-07-21 00:00:00+00:00,104.3
2005-07-22 00:00:00+00:00,104.75
2005-07-25 00:00:00+00:00,104.64
2005-07-26 00:00:00+00:00,104.76
2005-07-27 00:00:00+00:00,104.71
2005-07-28 00:00:00+00:00,105.22
2005-07-29 00:00:00+00:00,104.73
2005-08-01 00:00:00+00:00,104.56
2005-08-02 00:00:00+00:00,104.4
2005-08-03 00:00:00+00:00,104.72
2005-08-04 00:00:00+00:00,104.67
2005-08-05 00:00:00+00:00,104.23
2005-08-08 00:00:00+00:00,104.18
2005-08-09 00:00:00+00:00,104.44
2005-08-10 00:00:00+00:00,104.42
2005-08-11 00:00:00+00:00,105.01
2005-08-12 00:00:00+00:00,105.61
2005-08-15 00:00:00+00:00,105.63
2005-08-16 00:00:00+00:00,105.92
2005-08-17 00:00:00+00:00,105.79
2005-08-18 00:00:00+00:00,106.02
2005-08-19 00:00:00+00:00,105.97
2005-08-22 00:00:00+00:00,106.03
2005-08-23 00:00:00+00:00,106.13
2005-08-24 00:00:00+00:00,106.19
2005-08-25 00:00:00+00:00,106.43
2005-08-26 00:00:00+00:00,106.44
2005-08-29 00:00:00+00:00,106.55
2005-08-30 00:00:00+00:00,106.65
2005-08-31 00:00:00+00:00,106.8
2005-09-01 00:00:00+00:00,106.83
2005-09-02 00:00:00+00:00,106.9
2005-09-06 00:00:00+00:00,106.86
2005-09-07 00:00:00+00:00,106.64
2005-09-08 00:00:00+00:00,106.73
2005-09-09 00:00:00+00:00,106.88
2005-09-12 00:00:00+00:00,106.8
2005-09-13 00:00:00+00:00,106.98
2005-09-14 00:00:00+00:00,106.93
2005-09-15 00:00:00+00:00,106.69
2005-09-16 00:00:00+00:00,106.05
2005-09-19 00:00:00+00:00,105.99
2005-09-20 00:00:00+00:00,106.26
2005-09-21 00:00:00+00:00,106.61
2005-09-22 00:00:00+00:00,106.62
2005-09-23 00:00:00+00:00,106.34
2005-09-26 00:00:00+00:00,106.17
2005-09-27 00:00:00+00:00,106.32
2005-09-28 00:00:00+00:00,106.65
2005-09-29 00:00:00+00:00,106.49
2005-09-30 00:00:00+00:00,106.35
2005-10-03 00:00:00+00:00,105.92
2005-10-04 00:00:00+00:00,106.16
2005-10-05 00:00:00+00:00,106.4
2005-10-06 00:00:00+00:00,106.3
2005-10-07 00:00:00+00:00,106.53
2005-10-10 00:00:00+00:00,106.53
2005-10-11 00:00:00+00:00,106.46
2005-10-12 00:00:00+00:00,105.95
2005-10-13 00:00:00+00:00,105.61
2005-10-14 00:00:00+00:00,105.57
2005-10-17 00:00:00+00:00,105.48
2005-10-18 00:00:00+00:00,105.72
2005-10-19 00:00:00+00:00,105.81
2005-10-20 00:00:00+00:00,106.0
2005-10-21 00:00:00+00:00,106.93
2005-10-24 00:00:00+00:00,106.52
2005-10-25 00:00:00+00:00,105.95
2005-10-26 00:00:00+00:00,105.29
2005-10-27 00:00:00+00:00,105.71
2005-10-28 00:00:00+00:00,105.72
2005-10-31 00:00:00+00:00,105.95
2005-11-01 00:00:00+00:00,105.85
2005-11-02 00:00:00+00:00,105.48
2005-11-03 00:00:00+00:00,104.87
2005-11-04 00:00:00+00:00,104.68
2005-11-07 00:00:00+00:00,105.09
2005-11-08 00:00:00+00:00,106.06
2005-11-09 00:00:00+00:00,105.08
2005-11-10 00:00:00+00:00,106.23
2005-11-11 00:00:00+00:00,106.3
2005-11-14 00:00:00+00:00,105.63
2005-11-15 00:00:00+00:00,106.28
2005-11-16 00:00:00+00:00,107.38
2005-11-17 00:00:00+00:00,107.62
2005-11-18 00:00:00+00:00,107.12
2005-11-21 00:00:00+00:00,107.39
2005-11-22 00:00:00+00:00,107.53
2005-11-23 00:00:00+00:00,107.27
2005-11-25 00:00:00+00:00,107.44
2005-11-28 00:00:00+00:00,107.89
2005-11-29 00:00:00+00:00,107.4
2005-11-30 00:00:00+00:00,107.44
2005-12-01 00:00:00+00:00,107.39
2005-12-02 00:00:00+00:00,107.49
2005-12-05 00:00:00+00:00,107.2
2005-12-06 00:00:00+00:00,107.96
2005-12-07 00:00:00+00:00,107.79
2005-12-08 00:00:00+00:00,108.22
2005-12-09 00:00:00+00:00,107.81
2005-12-12 00:00:00+00:00,107.73
2005-12-13 00:00:00+00:00,108.07
2005-12-14 00:00:00+00:00,108.53
2005-12-15 00:00:00+00:00,108.57
2005-12-16 00:00:00+00:00,108.61
2005-12-19 00:00:00+00:00,108.67
2005-12-20 00:00:00+00:00,108.62
2005-12-21 00:00:00+00:00,108.63
2005-12-22 00:00:00+00:00,108.91
2005-12-23 00:00:00+00:00,109.19
2005-12-27 00:00:00+00:00,109.3
2005-12-28 00:00:00+00:00,109.31
2005-12-29 00:00:00+00:00,109.38
2005-12-30 00:00:00+00:00,109.36
2006-01-03 00:00:00+00:00,109.4
2006-01-04 00:00:00+00:00,109.44
2006-01-05 00:00:00+00:00,109.45
2006-01-06 00:00:00+00:00,109.52
2006-01-09 00:00:00+00:00,109.55
