date,VNQ
2005-03-04 14:30:00+00:00,21.93497085571289
2005-03-07 14:30:00+00:00,22.03895378112793
2005-03-08 14:30:00+00:00,21.914974212646484
2005-03-09 14:30:00+00:00,21.29512596130371
2005-03-10 14:30:00+00:00,21.43909454345703
2005-03-11 14:30:00+00:00,21.199140548706055
2005-03-14 14:30:00+00:00,21.495075225830078
2005-03-15 14:30:00+00:00,21.467086791992188
2005-03-16 14:30:00+00:00,21.211153030395508
2005-03-17 14:30:00+00:00,21.435087203979492
2005-03-18 14:30:00+00:00,21.359121322631836
2005-03-21 14:30:00+00:00,21.21514892578125
2005-03-22 14:30:00+00:00,20.83522605895996
2005-03-23 14:30:00+00:00,20.799238204956055
2005-03-24 14:30:00+00:00,20.841327667236328
2005-03-28 14:30:00+00:00,20.736112594604492
2005-03-29 14:30:00+00:00,20.744197845458984
2005-03-30 14:30:00+00:00,21.01938247680664
2005-03-31 14:30:00+00:00,20.9708251953125
2005-04-01 14:30:00+00:00,20.982969284057617
2005-04-04 13:30:00+00:00,20.889892578125
2005-04-05 13:30:00+00:00,20.841327667236328
2005-04-06 13:30:00+00:00,20.950593948364258
2005-04-07 13:30:00+00:00,21.14080047607422
2005-04-08 13:30:00+00:00,21.043668746948242
2005-04-11 13:30:00+00:00,21.063899993896484
2005-04-12 13:30:00+00:00,21.347179412841797
2005-04-13 13:30:00+00:00,21.37147331237793
2005-04-14 13:30:00+00:00,21.169118881225586
2005-04-15 13:30:00+00:00,21.326950073242188
2005-04-18 13:30:00+00:00,21.294572830200195
2005-04-19 13:30:00+00:00,21.399784088134766
2005-04-20 13:30:00+00:00,21.347179412841797
2005-04-21 13:30:00+00:00,21.343137741088867
2005-04-22 13:30:00+00:00,21.50905990600586
2005-04-25 13:30:00+00:00,21.743772506713867
2005-04-26 13:30:00+00:00,21.772098541259766
2005-04-27 13:30:00+00:00,21.94207000732422
2005-04-28 13:30:00+00:00,21.889455795288086
2005-04-29 13:30:00+00:00,22.180831909179688
2005-05-02 13:30:00+00:00,22.164649963378906
2005-05-03 13:30:00+00:00,22.1970157623291
2005-05-04 13:30:00+00:00,22.217267990112305
2005-05-05 13:30:00+00:00,22.500539779663086
2005-05-06 13:30:00+00:00,22.217267990112305
2005-05-09 13:30:00+00:00,22.601713180541992
2005-05-10 13:30:00+00:00,22.601713180541992
2005-05-11 13:30:00+00:00,22.613845825195312
2005-05-12 13:30:00+00:00,22.387235641479492
2005-05-13 13:30:00+00:00,22.37913703918457
2005-05-16 13:30:00+00:00,22.484346389770508
2005-05-17 13:30:00+00:00,22.682647705078125
2005-05-18 13:30:00+00:00,22.905229568481445
2005-05-19 13:30:00+00:00,23.2087345123291
2005-05-20 13:30:00+00:00,23.257291793823242
2005-05-23 13:30:00+00:00,23.30991554260254
2005-05-24 13:30:00+00:00,22.986156463623047
2005-05-25 13:30:00+00:00,22.7028751373291
2005-05-26 13:30:00+00:00,22.60576820373535
2005-05-27 13:30:00+00:00,22.72311019897461
2005-05-31 13:30:00+00:00,22.961881637573242
2005-06-01 13:30:00+00:00,23.22492790222168
2005-06-02 13:30:00+00:00,23.143993377685547
2005-06-03 13:30:00+00:00,23.14803695678711
2005-06-06 13:30:00+00:00,23.322052001953125
2005-06-07 13:30:00+00:00,23.520341873168945
2005-06-08 13:30:00+00:00,23.617469787597656
2005-06-09 13:30:00+00:00,23.641748428344727
2005-06-10 13:30:00+00:00,23.593185424804688
2005-06-13 13:30:00+00:00,23.702444076538086
2005-06-14 13:30:00+00:00,23.896697998046875
2005-06-15 13:30:00+00:00,23.949323654174805
2005-06-16 13:30:00+00:00,23.973590850830078
2005-06-17 13:30:00+00:00,24.24472999572754
2005-06-20 13:30:00+00:00,24.22450065612793
2005-06-21 13:30:00+00:00,24.018115997314453
2005-06-22 13:30:00+00:00,23.98169708251953
2005-06-23 13:30:00+00:00,23.896697998046875
2005-06-24 13:30:00+00:00,23.848148345947266
2005-06-27 13:30:00+00:00,23.817039489746094
2005-06-28 13:30:00+00:00,23.93569564819336
2005-06-29 13:30:00+00:00,24.013431549072266
2005-06-30 13:30:00+00:00,24.01751708984375
2005-07-01 13:30:00+00:00,24.22210693359375
2005-07-05 13:30:00+00:00,24.528976440429688
2005-07-06 13:30:00+00:00,24.467607498168945
2005-07-07 13:30:00+00:00,24.492162704467773
2005-07-08 13:30:00+00:00,24.909503936767578
2005-07-11 13:30:00+00:00,25.2122745513916
2005-07-12 13:30:00+00:00,25.208173751831055
2005-07-13 13:30:00+00:00,25.060882568359375
2005-07-14 13:30:00+00:00,24.643535614013672
2005-07-15 13:30:00+00:00,24.74582290649414
2005-07-18 13:30:00+00:00,24.81130027770996
2005-07-19 13:30:00+00:00,24.99950408935547
2005-07-20 13:30:00+00:00,25.220460891723633
2005-07-21 13:30:00+00:00,24.864492416381836
2005-07-22 13:30:00+00:00,25.060882568359375
2005-07-25 13:30:00+00:00,25.060882568359375
2005-07-26 13:30:00+00:00,25.339096069335938
2005-07-27 13:30:00+00:00,25.408662796020508
2005-07-28 13:30:00+00:00,25.76463508605957
2005-07-29 13:30:00+00:00,25.731903076171875
2005-08-01 13:30:00+00:00,25.715539932250977
2005-08-02 13:30:00+00:00,25.899658203125
2005-08-03 13:30:00+00:00,25.838281631469727
2005-08-04 13:30:00+00:00,25.400480270385742
2005-08-05 13:30:00+00:00,24.520795822143555
2005-08-08 13:30:00+00:00,23.637014389038086
2005-08-09 13:30:00+00:00,23.747493743896484
2005-08-10 13:30:00+00:00,23.976612091064453
2005-08-11 13:30:00+00:00,24.295757293701172
2005-08-12 13:30:00+00:00,24.27530860900879
2005-08-15 13:30:00+00:00,24.504432678222656
2005-08-16 13:30:00+00:00,24.64763069152832
2005-08-17 13:30:00+00:00,24.451234817504883
2005-08-18 13:30:00+00:00,24.287578582763672
2005-08-19 13:30:00+00:00,24.2016544342041
2005-08-22 13:30:00+00:00,24.27530860900879
2005-08-23 13:30:00+00:00,24.377586364746094
2005-08-24 13:30:00+00:00,24.463516235351562
2005-08-25 13:30:00+00:00,24.492162704467773
2005-08-26 13:30:00+00:00,24.189376831054688
2005-08-29 13:30:00+00:00,24.193471908569336
2005-08-30 13:30:00+00:00,24.267120361328125
2005-08-31 13:30:00+00:00,24.688554763793945
2005-09-01 13:30:00+00:00,24.909503936767578
2005-09-02 13:30:00+00:00,24.84403419494629
2005-09-06 13:30:00+00:00,25.375934600830078
2005-09-07 13:30:00+00:00,25.32274627685547
2005-09-08 13:30:00+00:00,25.159082412719727
2005-09-09 13:30:00+00:00,25.285926818847656
2005-09-12 13:30:00+00:00,25.208173751831055
2005-09-13 13:30:00+00:00,25.01587677001953
2005-09-14 13:30:00+00:00,24.99541664123535
2005-09-15 13:30:00+00:00,25.007680892944336
2005-09-16 13:30:00+00:00,25.060882568359375
2005-09-19 13:30:00+00:00,24.864492416381836
2005-09-20 13:30:00+00:00,24.67218780517578
2005-09-21 13:30:00+00:00,24.12800407409668
2005-09-22 13:30:00+00:00,24.258934020996094
2005-09-23 13:30:00+00:00,24.279386520385742
2005-09-26 13:30:00+00:00,24.472259521484375
2005-09-27 13:30:00+00:00,24.410179138183594
2005-09-28 13:30:00+00:00,24.17426300048828
2005-09-29 13:30:00+00:00,24.625389099121094
2005-09-30 13:30:00+00:00,25.018566131591797
2005-10-03 13:30:00+00:00,24.944074630737305
2005-10-04 13:30:00+00:00,24.521926879882812
2005-10-05 13:30:00+00:00,24.141162872314453
2005-10-06 13:30:00+00:00,24.108051300048828
2005-10-07 13:30:00+00:00,23.859731674194336
2005-10-10 13:30:00+00:00,23.553462982177734
2005-10-11 13:30:00+00:00,23.44999122619629
2005-10-12 13:30:00+00:00,23.027847290039062
2005-10-13 13:30:00+00:00,23.0319881439209
2005-10-14 13:30:00+00:00,23.56587028503418
2005-10-17 13:30:00+00:00,23.70246124267578
2005-10-18 13:30:00+00:00,23.474828720092773
2005-10-19 13:30:00+00:00,23.73970603942871
2005-10-20 13:30:00+00:00,23.36308479309082
2005-10-21 13:30:00+00:00,23.58658218383789
2005-10-24 13:30:00+00:00,24.066661834716797
2005-10-25 13:30:00+00:00,23.96733283996582
2005-10-26 13:30:00+00:00,23.723161697387695
2005-10-27 13:30:00+00:00,23.466552734375
2005-10-28 13:30:00+00:00,24.17426300048828
2005-10-31 14:30:00+00:00,24.298425674438477
2005-11-01 14:30:00+00:00,23.760395050048828
2005-11-02 14:30:00+00:00,23.97974967956543
2005-11-03 14:30:00+00:00,23.90938949584961
2005-11-04 14:30:00+00:00,23.772817611694336
2005-11-07 14:30:00+00:00,23.884553909301758
2005-11-08 14:30:00+00:00,23.818340301513672
2005-11-09 14:30:00+00:00,24.08735466003418
2005-11-10 14:30:00+00:00,24.65849494934082
2005-11-11 14:30:00+00:00,24.757831573486328
2005-11-14 14:30:00+00:00,24.737146377563477
2005-11-15 14:30:00+00:00,24.72472381591797
2005-11-16 14:30:00+00:00,24.583993911743164
2005-11-17 14:30:00+00:00,24.989599227905273
2005-11-18 14:30:00+00:00,25.080644607543945
2005-11-21 14:30:00+00:00,25.204809188842773
2005-11-22 14:30:00+00:00,25.527631759643555
2005-11-23 14:30:00+00:00,25.639375686645508
2005-11-25 14:30:00+00:00,25.726282119750977
2005-11-28 14:30:00+00:00,25.44486427307129
2005-11-29 14:30:00+00:00,25.461410522460938
2005-11-30 14:30:00+00:00,25.308277130126953
2005-12-01 14:30:00+00:00,25.6766300201416
2005-12-02 14:30:00+00:00,25.548336029052734
2005-12-05 14:30:00+00:00,25.453134536743164
2005-12-06 14:30:00+00:00,25.370357513427734
2005-12-07 14:30:00+00:00,25.23792266845703
2005-12-08 14:30:00+00:00,25.428302764892578
2005-12-09 14:30:00+00:00,25.494529724121094
2005-12-12 14:30:00+00:00,25.51108169555664
2005-12-13 14:30:00+00:00,25.635234832763672
2005-12-14 14:30:00+00:00,25.684917449951172
2005-12-15 14:30:00+00:00,25.49037742614746
2005-12-16 14:30:00+00:00,25.581436157226562
2005-12-19 14:30:00+00:00,25.246196746826172
2005-12-20 14:30:00+00:00,25.279314041137695
2005-12-21 14:30:00+00:00,25.43245506286621
2005-12-22 14:30:00+00:00,25.57730484008789
2005-12-23 14:30:00+00:00,25.66421127319336
2005-12-27 14:30:00+00:00,25.54818344116211
2005-12-28 14:30:00+00:00,25.518436431884766
2005-12-29 14:30:00+00:00,25.386667251586914
2005-12-30 14:30:00+00:00,25.314420700073242
2006-01-03 14:30:00+00:00,25.824440002441406
2006-01-04 14:30:00+00:00,26.015705108642578
2006-01-05 14:30:00+00:00,26.21546745300293
2006-01-06 14:30:00+00:00,26.46197509765625
2006-01-09 14:30:00+00:00,26.687244415283203
2006-01-10 14:30:00+00:00,26.84874725341797
2006-01-11 14:30:00+00:00,26.891263961791992
2006-01-12 14:30:00+00:00,26.81475067138672
2006-01-13 14:30:00+00:00,26.48322868347168
2006-01-17 14:30:00+00:00,26.376991271972656
2006-01-18 14:30:00+00:00,26.372722625732422
2006-01-19 14:30:00+00:00,26.704254150390625
2006-01-20 14:30:00+00:00,26.444978713989258
2006-01-23 14:30:00+00:00,26.563995361328125
2006-01-24 14:30:00+00:00,26.763750076293945
2006-01-25 14:30:00+00:00,26.780746459960938
2006-01-26 14:30:00+00:00,26.870012283325195
2006-01-27 14:30:00+00:00,27.171770095825195
2006-01-30 14:30:00+00:00,27.150524139404297
2006-01-31 14:30:00+00:00,27.2227725982666
2006-02-01 14:30:00+00:00,27.35028076171875
2006-02-02 14:30:00+00:00,27.159027099609375
2006-02-03 14:30:00+00:00,26.921010971069336
2006-02-06 14:30:00+00:00,27.023021697998047
2006-02-07 14:30:00+00:00,26.810495376586914
2006-02-08 14:30:00+00:00,26.691505432128906
2006-02-09 14:30:00+00:00,26.819002151489258
2006-02-10 14:30:00+00:00,26.844497680664062
2006-02-13 14:30:00+00:00,26.882753372192383
2006-02-14 14:30:00+00:00,27.031503677368164
2006-02-15 14:30:00+00:00,27.269527435302734
2006-02-16 14:30:00+00:00,27.45229148864746
2006-02-17 14:30:00+00:00,27.745555877685547
2006-02-21 14:30:00+00:00,27.711563110351562
2006-02-22 14:30:00+00:00,28.021821975708008
2006-02-23 14:30:00+00:00,27.97506332397461
2006-02-24 14:30:00+00:00,27.826318740844727
2006-02-27 14:30:00+00:00,27.830564498901367
2006-02-28 14:30:00+00:00,27.728551864624023
2006-03-01 14:30:00+00:00,27.890058517456055
2006-03-02 14:30:00+00:00,27.856061935424805
2006-03-03 14:30:00+00:00,27.703048706054688
2006-03-06 14:30:00+00:00,28.20457649230957
2006-03-07 14:30:00+00:00,27.864559173583984
2006-03-08 14:30:00+00:00,28.00908088684082
2006-03-09 14:30:00+00:00,28.238574981689453
2006-03-10 14:30:00+00:00,28.49359893798828
2006-03-13 14:30:00+00:00,28.30657958984375
2006-03-14 14:30:00+00:00,28.510597229003906
2006-03-15 14:30:00+00:00,29.050386428833008
2006-03-16 14:30:00+00:00,29.352136611938477
2006-03-17 14:30:00+00:00,29.615659713745117
2006-03-20 14:30:00+00:00,29.117183685302734
2006-03-21 14:30:00+00:00,28.779457092285156
2006-03-22 14:30:00+00:00,28.843589782714844
2006-03-23 14:30:00+00:00,28.92053985595703
2006-03-24 14:30:00+00:00,28.87779426574707
2006-03-27 14:30:00+00:00,28.544326782226562
2006-03-28 14:30:00+00:00,28.86069107055664
2006-03-29 14:30:00+00:00,29.399335861206055
2006-03-30 14:30:00+00:00,28.976116180419922
2006-03-31 14:30:00+00:00,29.03595542907715
2006-04-03 13:30:00+00:00,28.535785675048828
2006-04-04 13:30:00+00:00,28.339139938354492
2006-04-05 13:30:00+00:00,28.493045806884766
2006-04-06 13:30:00+00:00,28.37760353088379
2006-04-07 13:30:00+00:00,27.95010757446289
2006-04-10 13:30:00+00:00,27.685056686401367
2006-04-11 13:30:00+00:00,27.616647720336914
2006-04-12 13:30:00+00:00,27.616647720336914
2006-04-13 13:30:00+00:00,27.253276824951172
2006-04-17 13:30:00+00:00,27.176332473754883
2006-04-18 13:30:00+00:00,27.838960647583008
2006-04-19 13:30:00+00:00,28.180952072143555
2006-04-20 13:30:00+00:00,28.210880279541016
2006-04-21 13:30:00+00:00,28.21515655517578
2006-04-24 13:30:00+00:00,28.06980323791504
2006-04-25 13:30:00+00:00,27.856061935424805
2006-04-26 13:30:00+00:00,27.770559310913086
2006-04-27 13:30:00+00:00,27.945831298828125
2006-04-28 13:30:00+00:00,28.04844093322754
2006-05-01 13:30:00+00:00,27.710702896118164
2006-05-02 13:30:00+00:00,27.428558349609375
2006-05-03 13:30:00+00:00,27.4798526763916
2006-05-04 13:30:00+00:00,27.868881225585938
2006-05-05 13:30:00+00:00,28.22797203063965
2006-05-08 13:30:00+00:00,28.351961135864258
2006-05-09 13:30:00+00:00,28.339139938354492
2006-05-10 13:30:00+00:00,28.236534118652344
2006-05-11 13:30:00+00:00,27.71497917175293
2006-05-12 13:30:00+00:00,27.364431381225586
2006-05-15 13:30:00+00:00,27.740629196166992
2006-05-16 13:30:00+00:00,27.633750915527344
2006-05-17 13:30:00+00:00,27.116466522216797
2006-05-18 13:30:00+00:00,26.906997680664062
2006-05-19 13:30:00+00:00,26.971132278442383
2006-05-22 13:30:00+00:00,26.8984432220459
2006-05-23 13:30:00+00:00,26.603471755981445
2006-05-24 13:30:00+00:00,26.646221160888672
2006-05-25 13:30:00+00:00,27.146411895751953
2006-05-26 13:30:00+00:00,27.471311569213867
2006-05-30 13:30:00+00:00,27.244726181030273
2006-05-31 13:30:00+00:00,27.29175567626953
2006-06-01 13:30:00+00:00,27.791934967041016
2006-06-02 13:30:00+00:00,28.112558364868164
2006-06-05 13:30:00+00:00,28.249364852905273
2006-06-06 13:30:00+00:00,27.91164207458496
2006-06-07 13:30:00+00:00,28.108274459838867
2006-06-08 13:30:00+00:00,28.04844093322754
2006-06-09 13:30:00+00:00,28.232254028320312
2006-06-12 13:30:00+00:00,27.8945255279541
2006-06-13 13:30:00+00:00,27.608110427856445
2006-06-14 13:30:00+00:00,27.372982025146484
2006-06-15 13:30:00+00:00,27.945831298828125
2006-06-16 13:30:00+00:00,27.890254974365234
2006-06-19 13:30:00+00:00,27.697887420654297
2006-06-20 13:30:00+00:00,27.552518844604492
2006-06-21 13:30:00+00:00,27.8731632232666
2006-06-22 13:30:00+00:00,27.67650604248047
2006-06-23 13:30:00+00:00,27.467025756835938
2006-06-26 13:30:00+00:00,27.759971618652344
2006-06-27 13:30:00+00:00,27.729719161987305
2006-06-28 13:30:00+00:00,27.81181526184082
2006-06-29 13:30:00+00:00,28.429664611816406
2006-06-30 13:30:00+00:00,28.64568519592285
2006-07-03 13:30:00+00:00,29.177122116088867
2006-07-05 13:30:00+00:00,29.129589080810547
2006-07-06 13:30:00+00:00,29.198726654052734
2006-07-07 13:30:00+00:00,29.077754974365234
2006-07-10 13:30:00+00:00,29.30674934387207
2006-07-11 13:30:00+00:00,29.354276657104492
2006-07-12 13:30:00+00:00,29.432043075561523
2006-07-13 13:30:00+00:00,29.0345516204834
2006-07-14 13:30:00+00:00,28.637052536010742
2006-07-17 13:30:00+00:00,28.637052536010742
2006-07-18 13:30:00+00:00,29.06909942626953
2006-07-19 13:30:00+00:00,29.518455505371094
2006-07-20 13:30:00+00:00,29.2764949798584
2006-07-21 13:30:00+00:00,28.79692840576172
2006-07-24 13:30:00+00:00,29.27219009399414
2006-07-25 13:30:00+00:00,29.423404693603516
2006-07-26 13:30:00+00:00,29.527097702026367
2006-07-27 13:30:00+00:00,29.432043075561523
2006-07-28 13:30:00+00:00,29.859790802001953
2006-07-31 13:30:00+00:00,29.760400772094727
2006-08-01 13:30:00+00:00,29.604869842529297
2006-08-02 13:30:00+00:00,29.548704147338867
2006-08-03 13:30:00+00:00,29.829544067382812
2006-08-04 13:30:00+00:00,30.30050277709961
2006-08-07 13:30:00+00:00,30.002368927001953
2006-08-08 13:30:00+00:00,29.557350158691406
2006-08-09 13:30:00+00:00,29.37588119506836
2006-08-10 13:30:00+00:00,29.397483825683594
2006-08-11 13:30:00+00:00,29.21600914001465
2006-08-14 13:30:00+00:00,29.49686050415039
2006-08-15 13:30:00+00:00,29.833852767944336
2006-08-16 13:30:00+00:00,29.890026092529297
2006-08-17 13:30:00+00:00,29.84683609008789
2006-08-18 13:30:00+00:00,29.980762481689453
2006-08-21 13:30:00+00:00,30.153594970703125
2006-08-22 13:30:00+00:00,30.36530303955078
2006-08-23 13:30:00+00:00,30.131975173950195
2006-08-24 13:30:00+00:00,30.24864959716797
2006-08-25 13:30:00+00:00,30.22703742980957
2006-08-28 13:30:00+00:00,30.585657119750977
2006-08-29 13:30:00+00:00,30.589981079101562
2006-08-30 13:30:00+00:00,30.77144432067871
2006-08-31 13:30:00+00:00,30.797353744506836
2006-09-01 13:30:00+00:00,30.62021827697754
2006-09-05 13:30:00+00:00,30.931293487548828
2006-09-06 13:30:00+00:00,30.784400939941406
2006-09-07 13:30:00+00:00,30.533794403076172
2006-09-08 13:30:00+00:00,30.82327651977539
2006-09-11 13:30:00+00:00,30.922657012939453
2006-09-12 13:30:00+00:00,31.320154190063477
2006-09-13 13:30:00+00:00,31.49730110168457
2006-09-14 13:30:00+00:00,31.328779220581055
2006-09-15 13:30:00+00:00,31.579402923583984
2006-09-18 13:30:00+00:00,31.354717254638672
2006-09-19 13:30:00+00:00,31.588037490844727
2006-09-20 13:30:00+00:00,31.51890754699707
2006-09-21 13:30:00+00:00,31.1689453125
2006-09-22 13:30:00+00:00,31.251022338867188
2006-09-25 13:30:00+00:00,31.298118591308594
2006-09-26 13:30:00+00:00,31.223976135253906
2006-09-27 13:30:00+00:00,31.498760223388672
2006-09-28 13:30:00+00:00,31.43333625793457
2006-09-29 13:30:00+00:00,31.40281867980957
2006-10-02 13:30:00+00:00,31.341751098632812
2006-10-03 13:30:00+00:00,31.647048950195312
2006-10-04 13:30:00+00:00,32.01342010498047
2006-10-05 13:30:00+00:00,32.22275924682617
2006-10-06 13:30:00+00:00,32.022151947021484
2006-10-09 13:30:00+00:00,32.20531463623047
2006-10-10 13:30:00+00:00,32.20969772338867
2006-10-11 13:30:00+00:00,32.08757019042969
2006-10-12 13:30:00+00:00,32.37976837158203
2006-10-13 13:30:00+00:00,32.75050735473633
2006-10-16 13:30:00+00:00,32.82029342651367
2006-10-17 13:30:00+00:00,32.71125793457031
2006-10-18 13:30:00+00:00,32.87699890136719
2006-10-19 13:30:00+00:00,32.798484802246094
2006-10-20 13:30:00+00:00,32.754859924316406
2006-10-23 13:30:00+00:00,32.9511604309082
2006-10-24 13:30:00+00:00,32.78104019165039
2006-10-25 13:30:00+00:00,32.946773529052734
2006-10-26 13:30:00+00:00,33.27389907836914
2006-10-27 13:30:00+00:00,33.05145263671875
2006-10-30 14:30:00+00:00,33.2390022277832
2006-10-31 14:30:00+00:00,33.295711517333984
2006-11-01 14:30:00+00:00,33.03835678100586
2006-11-02 14:30:00+00:00,32.41032028198242
2006-11-03 14:30:00+00:00,32.05266571044922
2006-11-06 14:30:00+00:00,32.3492546081543
2006-11-07 14:30:00+00:00,31.9959716796875
2006-11-08 14:30:00+00:00,32.105018615722656
2006-11-09 14:30:00+00:00,32.152992248535156
2006-11-10 14:30:00+00:00,32.2838249206543
2006-11-13 14:30:00+00:00,32.362335205078125
2006-11-14 14:30:00+00:00,32.772315979003906
2006-11-15 14:30:00+00:00,32.811588287353516
2006-11-16 14:30:00+00:00,33.03399658203125
2006-11-17 14:30:00+00:00,32.90752029418945
2006-11-20 14:30:00+00:00,34.04587936401367
2006-11-21 14:30:00+00:00,34.59544372558594
2006-11-22 14:30:00+00:00,34.748085021972656
2006-11-24 14:30:00+00:00,34.89637756347656
2006-11-27 14:30:00+00:00,33.95429611206055
2006-11-28 14:30:00+00:00,34.04587936401367
2006-11-29 14:30:00+00:00,34.5256462097168
2006-11-30 14:30:00+00:00,34.88764190673828
2006-12-01 14:30:00+00:00,34.82223129272461
2006-12-04 14:30:00+00:00,35.227848052978516
2006-12-05 14:30:00+00:00,34.95743942260742
2006-12-06 14:30:00+00:00,34.76115798950195
2006-12-07 14:30:00+00:00,34.54745864868164
2006-12-08 14:30:00+00:00,34.66083908081055
2006-12-11 14:30:00+00:00,34.739349365234375
2006-12-12 14:30:00+00:00,34.58234786987305
2006-12-13 14:30:00+00:00,34.40351104736328
2006-12-14 14:30:00+00:00,34.429691314697266
